8343.2,2333,1792.9,22193,6858.7,1.3413e+06,89437,14900,45986,69129,1301.5,4275,1.9284e+05,7831.5,11115,4859.5,3388.6,1015,8594.6,5662.1,3937.9,30213,12574,9882.6,18217,3795.8,4754.3,7148.9,7494.4,93475,4279,3876.7,4577.6,31667,10816,5588,17076,4576.6,5582.2,8094.1,6955.3,2967.2,2.8245e+05,52700,20056,20997,4552.4,1.4829e+06,47615,5366.9,2.7672e+05,13683,2673.5,12543,10838,6816.5,3675.5,4448.4,4659,1.3045e+05,10666,30247,4853,79327,14785,6318,7201.9,5532.2,20614,1472.9,4265.4,6186.1,6949.6,7621.7,4521.7,4132.7,6582.5,3056,52956,2719.4,3207.3,2686,13670,2.7997e+05,28921,13258,8089.7,5221.4,20788,1447.4,5439.2,4461.6,3408.7,14018,11904,5938,15245,4002.3,5315,5.0222e+05,2098.9,5908,11611,17401,6528.3,7362.9,5174,5.4439e+06,7.3997e+05,72449,5582.5,3807.6,39440,5629.6,4876,4.1831e+05,54706,19752,5695.6,513.82,13834,6517.2,94797,11128,5161.6,6431.6,10949,11040,10554,3885.1,4279.7,24777,6951.7,6951.7,4441.6,5247.7,5489.8,5078.4,4889.2,117.23,1836.2,946.75,1881,25374,9207.5,6731.2,6417.5,19210,8945.1,7762.3,8504.7
8250,2719.4,1235.7,23331,6580.7,1.3744e+06,93104,15145,47684,71549,1285.1,3943.7,1.9335e+05,9056.9,9963.6,4596.9,4281.1,1187.6,8598.5,7159.8,4515.8,33864,13135,10465,20218,3944.8,5541.5,8049.2,9226.6,1.0677e+05,4819.9,5147.5,4936.9,35833,14062,6673.5,19930,4458.9,5527.1,9012.7,7862.4,2470.4,2.8749e+05,61546,22215,22089,4929,1.5507e+06,48926,5266.6,2.8693e+05,13856,2653.9,13481,11178,7550.9,4395.3,4257.9,4503.1,1.2954e+05,9611.4,35159,5578.7,86959,14342,7846.2,7149,6486.4,20967,1389.8,4525.9,6471.2,8592.1,7981,5258.8,4262.7,6945,3351,58164,4044.1,2950,2922.2,14157,2.865e+05,29836,14256,9750.2,7794.9,21032,1953.9,6054.6,4466.3,3288.9,14386,11179,6079.8,15476,3879.8,5712.6,5.287e+05,2433.5,6202.7,11395,18559,6621.7,7481.4,5381.5,5.6741e+06,7.966e+05,74280,5902.7,4002.3,42191,6300.6,4608.8,4.0546e+05,52208,19519,5766.2,35.117,13668,7198.9,1.0599e+05,13160,5751.9,6976.9,10883,9563.2,12386,4663.5,3729.4,25578,7353.9,7353.9,4399.6,5161,5684.9,5170.3,5226.6,240.21,1594.9,750.32,1398.5,25740,11686,6842.5,6662.7,18730,8865.8,5443.3,8435.4
8451.5,2749.7,1538.4,24772,6020.2,1.3423e+06,91617,15031,45387,69019,1310.7,3994.4,1.7732e+05,9013.6,8947.8,3607.3,2893.9,1106.4,7498.2,6824.5,3526.3,33098,12422,8784,20205,4226.3,4580.3,6721.6,8157.5,1.0072e+05,4446.6,3734.4,5060.7,30226,10655,6309.1,16916,4107,4570.6,9264.7,6174.8,2421,2.7031e+05,60997,20762,22178,5664.3,1.5035e+06,47127,5059.5,2.7538e+05,12606,2884.8,12196,11271,8022.3,3574.5,4069.8,4657.4,1.2959e+05,10129,34259,5792.4,86759,15542,7191.4,7522.1,6827.6,20038,1858.4,4041.1,6762.3,7355.6,8832.3,4424.5,4129,7519.1,3155,61126,3604.2,2670.1,3199.8,13297,2.7563e+05,30527,12986,9756.8,7331.3,20250,1860.7,5179.4,4970.8,4243.9,13870,11279,6420.7,14460,4156.6,5095.5,5.2483e+05,1930.5,5812.1,12016,17016,5645.6,8886.9,5981.1,5.6163e+06,7.7743e+05,73277,6349.4,4168.8,41680,6817.7,4224.8,4.0859e+05,51829,18540,5938.2,105.37,12150,7414.2,1.0485e+05,13830,5584,7241.8,11734,11397,13392,4201.2,3247.2,22021,6871.8,6871.8,4614.8,4599.1,5081.6,4841.7,4078.1,111.65,1435.1,775.7,2169.2,26851,10505,7131.8,6824.8,18349,7517.1,6574.8,6941.8
8660.6,2923.3,1910.2,22874,6148.7,1.3477e+06,90266,14070,45506,67351,1113.3,5045.5,1.9825e+05,8082,10668,3677.2,4194.4,1161.2,7882.1,7383.9,4756.6,31797,13235,9549,20942,4061.3,5003.8,7254.5,8419.1,93070,4591.8,5465.3,4087.2,33109,13288,5492.3,22031,3969,4757.2,8735.1,7335.2,3245.1,2.8903e+05,57635,20484,21406,4784.1,1.5034e+06,47318,5015.7,2.6703e+05,12075,2258.9,13315,10413,8697.6,3778.8,4803.2,5330,1.2859e+05,9534.2,33692,5763.5,80654,14883,7317.3,7834,6913.2,20654,2070.6,3247.7,5011.5,7878.4,7425.2,5012.2,3409.5,6010.1,3007.3,55735,4023.7,3097.1,2764.2,13601,2.7995e+05,27911,12372,8466.2,6948.6,19981,1819.3,5937.2,4949.4,3316.1,13932,11717,6821.9,14270,4665.8,4777.4,5.1043e+05,2741.7,5703.3,11804,16914,6232.8,9070.8,6171.3,5.4947e+06,7.749e+05,72311,5811,3941.8,40363,6605.8,4223.4,3.9793e+05,52650,17476,6638.4,218.86,12268,6926.6,1.1388e+05,13502,5676,5955.5,12228,10662,15213,4809.3,3667.5,29259,7357.2,7357.2,4446.4,4754.8,5172.1,5014.1,4580.6,329.6,1982.3,790.2,265.24,30602,11651,8657.6,6059.7,20546,10474,7841.1,9626.7
8228.6,2834.8,1219.5,23966,6296.9,1.3316e+06,92016,14606,42148,63210,1295.5,4407.1,2.0179e+05,7895.4,9792.6,4290.5,3769.3,1000.6,7086,7049.4,4805.8,30330,11747,9783.6,18517,3433.3,4510.5,5761.8,7254.8,88470,4033.1,4302.2,4358.2,32272,11363,5982.1,20513,4285.4,4474.4,8623,7339.2,3412.1,2.8802e+05,60379,20934,22232,5086.9,1.4832e+06,46214,4986.9,2.6774e+05,13680,2411.6,12832,11338,8088.5,4314.6,4343.9,5139.5,1.2785e+05,8914.7,32266,4568.6,82711,13820,6971.2,7513.2,5915.6,21166,1443.1,3987.1,5794.3,7983.6,7483.9,4470.8,3365.3,7368.5,2354.3,61967,3684.5,2442.9,2433.6,13154,2.769e+05,30007,13099,8619.4,6586,20853,1398.4,4944,4963.6,2818.7,13519,10873,6095,15316,3635,5590.3,5.0408e+05,2611.1,5421.5,11061,16634,6001.2,7906.7,4963.1,5.3656e+06,7.4267e+05,71298,6026.8,3712.1,39405,5382.3,4673.5,3.9452e+05,51815,17759,5840,307.06,12482,6753.6,1.0071e+05,12206,4934.4,5593.4,11379,9913.2,13404,4062.1,3720.4,27006,6500.6,6500.6,3680.8,4127.9,4574.4,4768.9,4658.6,442.52,1684,567.98,313.23,30815,11034,6937.6,7703.4,18906,10641,7543.3,8549.9
8228.1,2250.6,1208.7,26636,6862.1,1.3825e+06,92855,15056,46326,67533,1854.7,4916.1,1.9563e+05,9524.3,10620,4912,3719,1056,7668.7,7907.3,4220.4,32787,13740,10195,20840,3983.9,5389.8,7376.5,9396.4,1.0434e+05,5241.7,5028.7,4508,34269,11310,5847.6,21470,3758.1,5326.2,7485.5,7945.1,2773.5,2.9557e+05,58898,20850,20962,4934.4,1.5442e+06,47967,5339,2.7814e+05,14364,2979.2,13001,12471,7850.9,3416,4515.7,4644,1.2857e+05,9603.3,35274,5669.6,89175,15846,8274.4,8517.3,6454.7,20279,1771.5,4075.8,6326,8005.2,7873.7,5415.3,4649.6,7212.7,2806.3,57275,3750.1,3118.2,2614.4,13352,2.8952e+05,31240,13937,9256.9,6383.3,21124,1425.7,5499.4,5111,3650.5,15502,13346,6306.4,15994,4021.7,5731.3,5.2909e+05,2316.7,6210.4,10947,16686,6577,7546.3,5424.8,5.6099e+06,7.8026e+05,72876,5031.5,4579.9,44222,5971.2,4133.7,4.0085e+05,54827,19301,4846.2,130.48,11831,6393.8,1.0648e+05,11897,5261.8,6358.1,11621,9357.6,14157,4669.7,3808.9,26757,7515.5,7515.5,3887.9,4534.5,5662.4,5662.4,4625.3,1,1380.8,951.94,509.7,31085,11092,7589,6581.5,17522,9669.8,5950.1,8591.6
8557.1,1950.6,1452.8,23171,6513,1.3846e+06,88650,14722,44570,66166,1578.9,4291.1,1.9501e+05,8526.5,10479,3535.2,4492.3,1448,8066.5,8209,4871.3,32856,14344,9554.6,20903,3970,5042.1,7016.3,7916,94705,5262.5,5271,4996.9,34173,11806,6174.3,23191,3873.6,5127.5,9341.1,7350.4,3456.6,2.9832e+05,66200,21314,20612,4254.2,1.5445e+06,47810,4605.7,2.7589e+05,14230,2576.5,11384,11584,8434.9,3951.1,5758.7,5047.7,1.2826e+05,9360.2,35812,5015.9,91463,15353,6536.7,8261.5,6376.7,20736,1476.1,4733.1,5739.4,8561.6,7709.2,5495.6,4019.9,6589.2,2711.2,61046,3654.3,2817.5,2386.2,13219,2.8683e+05,29817,13938,8481,5968.5,20404,1447.9,6315.5,4831.2,2562,14222,12584,6296.4,15787,4066.1,5248.3,5.1884e+05,2478,6318.2,11036,16078,6284.7,8127,5467.9,5.5309e+06,7.4454e+05,72748,5662.3,3614.2,40088,6118.2,4564.2,3.9079e+05,50980,19124,5890.4,327.84,11572,6128.5,1.0754e+05,12730,5803.9,6197.1,11367,10201,13283,4682.2,3279.6,22888,6693.2,6693.2,4991.4,4940.5,4888.8,4785.1,4083.4,268.41,1567,853.88,1594.1,27330,9930.4,7309.8,6417.1,17213,8516.6,6395.8,8248.2
7988.2,2778.9,1777.5,22960,6694.4,1.3434e+06,91191,12759,42330,62289,974.93,3672.6,1.7788e+05,8616.2,8926.1,3862.7,3999.2,892.01,7108.8,8276.7,5010.3,31588,12091,9695.4,19523,3739.6,5372.5,7123.9,8686.6,87112,4181.8,4472.9,4717.6,33368,11120,5964.3,19734,4140.3,4636.4,7883.1,6163.5,2351.6,2.802e+05,57407,20662,22569,4599.4,1.499e+06,47800,5130.5,2.63e+05,13239,2485.9,11254,10427,6177.2,3838.5,4050.3,4028.8,1.2693e+05,10199,34628,5012.9,85130,14692,7101.8,7410.2,7190.1,20715,1246,4135.2,6087.7,7596.1,7490.8,4824.9,3495.3,6251.7,2883.6,58228,3358.8,2563.4,3251.7,12848,2.7934e+05,29992,13633,8267.6,6430.8,20599,1788.8,5464.7,4870.5,3612.7,15760,12501,5153.5,15782,4073.5,5202.8,5.0482e+05,1999.6,6232.7,11446,17332,5007.3,6733.6,5086.3,5.4211e+06,7.3695e+05,71004,5423.9,3630.4,41496,6165.7,5311.1,3.8599e+05,52353,17799,4847.9,111.19,12703,6313.4,96629,12255,3808.5,6901.4,11132,9185.7,10870,5433.6,3160.3,22705,7170.3,7170.3,4276.2,4493.6,4541.3,4786.7,4199.2,194.21,1409.1,571.6,1920.9,26150,10746,6646.1,7056.9,17710,6818,7103.4,7053.4
7772.4,2386.5,1537.6,23926,6584.8,1.3886e+06,97499,15976,45449,69867,1242.5,4071.8,1.68e+05,9027.2,8654.2,4587.4,3517.1,1132.6,7113.1,7066,4279.5,33141,11356,9886,20092,4062.7,4679.6,8043.8,9979.1,1.0852e+05,4420.7,3997.1,4667.8,34736,11963,6355.1,20007,4722.7,4874.1,7828.9,6245.1,3114.8,2.7669e+05,58770,22133,22391,5009.2,1.5417e+06,48165,4877,2.7247e+05,13078,2360.6,11199,13186,7798,3364.2,3957.1,4374.1,1.2104e+05,9513.6,33538,5585.6,84842,15816,7325.3,7088.1,5900.4,18958,1282.4,4184.4,6135.1,8245.4,8320,4300.2,4687.8,6677.1,3085.6,61893,4029.2,3168.8,3143.8,13662,2.8493e+05,30613,13999,8841.1,7394.7,20767,1290.9,5456.5,4202.4,3384.4,14945,12343,6124,17312,4607.5,5596.7,5.3094e+05,2274.9,5455.8,11991,16924,6172.1,7578,5366.2,5.6093e+06,7.6555e+05,71355,5881.3,4170.1,41515,6503.2,5014.2,3.8402e+05,50451,18417,5609,520.18,12179,6498.1,98887,12961,4327.8,6522.9,12072,10533,12147,4715.7,3631.1,21698,7833.5,7833.5,5070.6,5398.5,5398.5,4885.8,3798.6,99.513,1736.5,978.74,2153.4,25238,10761,6609,7068.1,19381,8855.8,6263.3,7271.8
7976,2715.2,2008.9,24220,7394.1,1.3323e+06,89806,15545,44747,67079,1116.1,4485.8,1.79e+05,7592.9,9679.1,4394,4643.6,899.06,6908.1,7262.1,5211.5,30221,16957,9512.6,20233,3943.5,5334.3,6968.7,9184.6,1.021e+05,5190.6,6277.3,4509.2,34186,12724,5078.9,21894,4576.8,5277.6,8304.5,7740.5,2726.1,2.849e+05,58967,19317,20921,4226,1.4753e+06,45874,4612.3,2.809e+05,12146,1925.3,12551,10495,8298.3,4315.2,5039.6,4607.9,1.239e+05,9057.6,35106,5412.2,85900,14671,6860.4,7475.9,6218,20493,1605.6,4930.9,5384,8719.6,6904.5,5541.2,3294.3,8028.5,2723.5,54631,4221,2935,2860.3,12986,2.8028e+05,29474,12652,10212,6060.9,21277,2076.6,6658.1,4577.8,3815.3,14560,11568,5804.5,15951,3820.1,5919.5,5.2276e+05,2704.4,5721.5,11661,17658,6085.6,8183.1,6005,5.5515e+06,7.6479e+05,70964,5038.1,3677,41192,6551,4333.6,3.8801e+05,49913,17419,5700.1,2579.4,12282,6816.9,1.0825e+05,12948,5787.3,6486.8,11785,10713,13159,4023.1,3767.7,25047,6589,6589,4557.3,5363.6,5617.9,5379,4519.1,101.61,1799.8,584.87,283.01,29995,11558,7544.9,7393.4,20605,10465,7918.2,9188
