16929,2618.7,2480.8,2118.7,2160.6,1951.5,14670,2968.3,10339,2100,36981,7.5219e+05,4624.3,52639,9.4033e+06,12938,58891,76202,6889.9,1750.5,929.03,2838.4,2.4584e+05,6894.4,11459,62617,19915,3713.6,4545.3,3986.2,7369.8,1771.2,5572.2,1.0617e+05,5496.9,13731,18847,13577,4208.7,17815,1.3921e+05,61225,17568,3327.7,12812,4213.3,5128.1,5962,3676.1,6515.7,27719,22029,10741,1559.7,1370.2,14409,1551.6,3737.7,7.5299e+05,20456,5690.8,2.2038e+05,13323,5449.5,6710.8,38099,7025.3,4743.6,47536,3327.1,4249.7,485.52,574.42,3245.4,4725.6,2631.5,44863,2937.2,1571.7,6499.7,1799.4,2487.2,718.02,33982,1947.6,2059.7,8549.2,3873.9,4002.6,3756.8,1881.1,72670,19836,16424,1134.6,21726,3.3312e+05,1.5961e+05,20232,15666,2266.4,4355.1,6378.8,7714.8,2172.5,15503,9396.1,19030,30882,2573.2,7497,4642.3,34310,5488.1,12590,1.2489e+06,18666,7448.3,67517,2.9553e+05,87622,22432,2227.9,6526.1,8555.6,6920.5,1158.6,15139,19838,12251,4969.1,6236.2,4.4969e+06,6.2324e+05,58007,4096.7,16261,6120.1,6364.1,25682,4789.3,5635.2,1.2093e+05,17169,6202.8,49733,7760.5,9275.1,3112.7,60940,32236,8384.1,5120.3,4114.7,3012.7,6936.8,7362,141.24,12945,6973.4,3960.4,3824.4,3036.3,1200.8,1,8949.7,12355,2224.2
16112,3339.5,3335.3,3027.8,2523.3,2026.1,17114,3416.2,10078,2492.3,39431,7.5062e+05,4483.5,54185,9.4307e+06,11948,56255,71132,5324.9,2458.9,664.87,3109.9,2.1002e+05,6345.7,9884.9,61098,18681,3388.7,4153.8,4126.2,6301.4,1571.7,5677.7,1.0331e+05,5604.8,12834,18485,12394,5026.8,15152,1.0433e+05,43258,17042,3961.7,10882,3171.1,5334,5489.6,3135.5,7244.9,21779,20962,10938,1777.8,1790.6,21026,1066.9,4620.1,7.5926e+05,20898,6219.9,2.1953e+05,12763,5203.7,7892,35851,6974.8,5544.7,58977,4737.8,5564.7,378.57,675.44,2591.3,4619.3,2326.4,39398,3452.2,1560.9,5146,1628.7,3347.9,1034,36383,1731.8,2531.9,5855.5,3631.1,3688.7,3592.1,1725.6,57985,16310,15773,1556.1,22670,3.7628e+05,1.6117e+05,22429,15873,1428.7,5689.2,7585.2,6625.4,2176,15720,8484.2,16527,18248,2652.4,7131.9,4015.9,24896,4473.6,11237,1.2429e+06,19884,6861.5,66255,2.8936e+05,88241,23635,2209.2,5802.3,8099,6397.5,1563.5,14262,18608,12946,4492.8,4969.1,4.567e+06,6.2814e+05,55421,4544.8,15297,6011.9,6203,24553,4705.4,5364.7,1.5492e+05,21456,7657.1,45941,6409.6,9330.8,2874.1,52310,29120,6311,4399.2,4968.8,2950.9,6682.1,7377.5,61.324,13266,6438.4,4174.4,5023.7,4014.3,1214.9,73.249,8694.4,12904,2301.4
15252,4124,4213.7,3300.2,3016.2,2134.1,17458,3624.1,8939.7,2429.5,38963,7.7654e+05,4103.7,55944,9.9781e+06,12754,57669,70626,4721.9,2395,1196.4,3568,2.1707e+05,6505.5,10891,62365,19308,4567.5,4157.1,4798.9,7678.7,1720.3,5091,1.1124e+05,5670.2,12303,21973,13968,5126.7,15334,1.0389e+05,41235,19830,4440.9,12619,3484.6,5517.6,5448.9,3347.7,8920.8,20626,22134,13759,1650.7,2416.6,25269,1242.9,4268.9,7.8254e+05,20634,5705,2.3104e+05,13255,6071.8,9191.7,37202,8493.5,5467.4,64676,5199.2,6018.2,638.77,594.37,3702,5210.5,2813.1,38624,2808.8,1781.8,6156.1,2049.9,4435.1,1165.3,40473,2153.8,2745.2,6016.4,4602.6,4318.7,3244.3,1443.7,53856,15554,16820,1741.2,21849,3.8776e+05,1.6967e+05,25215,16031,2218.3,5408.1,6639,7158.8,2067.3,14889,8030.9,16475,15958,2545.8,6938,4246.1,20550,4521.2,11342,1.201e+06,20054,7474.2,65055,2.9132e+05,94955,23143,2532.8,6391.2,8442.4,6524,1138.8,14854,17867,13834,4371.9,6102.4,4.7758e+06,6.5773e+05,59920,4777.8,17072,6394,6030.6,25538,4674.4,6153.2,1.6811e+05,21882,7639.1,47980,6798.3,9095.9,2966.3,49062,27477,6363,4933.1,5679.7,3440.3,6219.1,6369.9,420.13,15008,7677.9,4651.6,5523.5,4617.4,1414.1,190.79,7996.6,12798,2346.8
14977,4360.4,3734,3140.7,2960.2,2073,18495,3015.7,10623,2804.3,43137,7.5631e+05,5318.5,52600,9.674e+06,11541,55331,64862,5194,2230.8,1056.2,3604.9,2.3231e+05,6907.9,11471,65016,19777,4209.8,3988.9,4425.8,7043.9,1695.9,6180.2,1.0802e+05,5677.8,11447,21486,14110,4475.4,15696,87101,33799,22999,5051.2,12249,3634.7,5618.6,5952,3811.8,8003.8,23141,24512,13642,1202.9,2000.8,27780,1715.9,4612,7.6245e+05,20445,5539.6,2.2675e+05,12370,5476.1,7971,37347,8977.5,4889.1,65551,5041.1,5007.6,848.88,684.53,2915.7,4685.3,2774.6,39289,2608.3,1764.2,6759.2,2004,3758.9,1245,39995,2204.1,3041.7,5328.6,4371.1,3344.3,3787.4,1801.5,53724,15595,17556,1805.9,24872,3.9407e+05,1.6794e+05,25769,15318,1747.3,6121.6,6649.9,7130.2,2343.2,14941,8598.4,15964,14131,2737.8,7052.5,4565.7,20135,5461.2,10178,1.1884e+06,19798,7843.8,66317,2.8947e+05,96332,22821,2600,6192.5,7877.2,6316.9,1731.9,13533,17667,13671,4852.4,6418.9,4.7083e+06,6.3818e+05,59190,4177.2,17118,5911.6,5984.7,24518,5017.7,5925.4,1.6125e+05,21443,7866.5,50616,7164.2,9421.4,3531.6,51224,27597,6862.9,4745.9,4976.4,3729,5921.5,6319.2,498.56,16785,7876.1,5190.5,6117.3,4815.2,1578.1,40.57,8649.4,13861,3054.2
17476,3102.1,2748.4,2208.9,1897.6,1666.6,17830,3838,11016,3303.7,41417,7.5363e+05,4775.9,51783,9.1148e+06,12056,57833,65008,6090.3,2218.2,1255.9,3121.4,2.4258e+05,6791.7,11192,69729,22226,3977,4761.3,4706.4,7147.7,1481.8,6523.7,1.0793e+05,5641.7,12939,20240,13929,5239.8,13569,78816,31628,24459,4600.9,11697,3328.3,5272.7,5350,3686.1,8003,21931,22887,15056,1930.8,2100.3,30381,1796.1,5201.9,7.5627e+05,20737,5535.6,2.1735e+05,12886,4827.2,9049.7,35724,9250.1,5104.8,64399,5318.5,5175.2,987.86,541.94,3166.5,4663.9,2755.9,42724,2496.2,1752.7,6563.1,2239,3260,1574.6,40195,2172.5,2968.9,5013.8,4441.7,3946.2,3574.9,1317.6,52157,15789,18353,1756.9,23444,3.9637e+05,1.6051e+05,25350,17186,1787.4,5451.9,7099.6,6851.6,1566.3,14448,9103.2,16318,15111,2761.8,6429.4,4153.7,21202,4813.4,11276,1.22e+06,19822,7606.6,64605,2.6904e+05,87052,23300,2614.3,6083.5,6559.7,6307.1,1748.7,13194,18112,13315,4737.1,5743,4.6366e+06,6.3412e+05,57896,4952.4,15871,5519.9,6297.8,23072,4597,5459,1.6234e+05,22215,7378.6,45834,6136.9,9286.8,3317,52162,28044,6254.7,4529.8,4800,2723.7,6009.8,6524.8,311.99,17004,8365.4,5237.7,5717.6,4618.9,1797,38.493,6936.3,13057,2487
16997,3660.7,3437.9,3233,2694.5,2151.2,18642,3175.8,10413,2950.5,40510,7.6882e+05,3917.5,53103,9.7045e+06,11990,58642,66859,6182.7,2069.1,991.94,3495.2,2.3917e+05,7346.2,11270,64696,20301,4299.9,3741.7,5323.5,6958.7,1854.3,6600.1,1.0623e+05,6070.3,11311,20898,14380,4644.4,15871,89069,35595,24889,5169.2,13553,4792.1,5308.7,5463.1,2990.5,9053.6,24612,25741,17036,1970.8,2846.7,31108,1321.3,5606.9,7.8404e+05,20338,5325.2,2.2867e+05,13364,5269.9,8158.8,35872,9808.3,5348.7,62771,5267,6699.5,860.09,733.11,3289.3,5716.2,2872,43205,3332,1814.6,7971.1,2026.6,3571.1,880.34,42921,2207.4,2713.4,5161.7,3932.6,4615.9,3613.1,1440.1,56802,16025,20070,1397.1,23795,3.9225e+05,1.6908e+05,25090,16820,2452.8,5868.3,7903.8,7756,2551.4,14640,9279,16198,15815,2992.2,6962.2,4425,20629,4325.8,11726,1.2248e+06,19636,7801.7,66233,2.8865e+05,87108,21430,3230.3,6123.1,7109.7,6615.2,1779.9,13759,17977,13504,4732.3,6287.2,4.8333e+06,6.5554e+05,62480,5238.6,15595,5698.6,6439,25493,4488.9,5154.4,1.562e+05,20799,6973.2,47588,6115,9649.9,3349.8,51705,27725,6755.4,5181.2,4715.2,2449.8,6407.3,6743.2,525.2,17975,9364.9,5804.9,6074,4892.2,1580.5,1,8250.9,11985,2484.4
16304,5086.6,4796.8,2878.4,2610.1,2006.5,17706,3269.9,10295,3304.2,40401,7.6049e+05,4719.5,55434,9.7148e+06,11114,57206,63122,5704.8,3011.6,1601.4,4589.6,2.6192e+05,8424.9,11737,67313,23518,5720.2,4521.4,4576.1,6932.8,1863.4,7274.5,1.061e+05,5991.7,12373,20684,15274,5156,16051,82025,31675,25075,5393.5,12179,4337.3,6280.3,5738.9,3959.5,9047.7,26092,25481,16738,1853.6,2572.3,34629,1936.9,5424.3,7.6637e+05,20468,6022.3,2.2286e+05,12577,6062.5,8945.4,33465,8018.7,5910.9,64106,4750.3,6361.9,594.08,754.02,3509.2,5426.2,2933,43255,3273.3,2189.3,6832.5,2445.9,4120.9,839.55,43552,2217.4,2856.6,5092.5,4927.2,4216.6,4188.1,1506.1,52726,16811,19977,1380.3,24456,3.869e+05,1.646e+05,24665,16605,2193.2,4858.8,6550.9,6407,2571.3,14020,8363.4,17112,13382,2788.4,6679.3,4265,22362,4487.5,10535,1.1124e+06,19114,6744.5,59699,2.8514e+05,92020,21864,3088,6264.4,7973.4,6062,1571.4,14371,17216,14596,5011.8,6860.4,4.7627e+06,6.496e+05,60769,4290.4,17990,4993.3,6540.3,23191,5371.4,5966.6,1.5344e+05,21646,7057.9,50454,6642.3,9159.4,3011.2,47508,23172,7056,4228,4199.1,3486.4,4613.4,6263.4,332.48,16189,8892,5887.2,6960.6,5712.3,1871.7,1,8771.4,11341,2702.1
19445,3247,3355,2309,2369.7,2166.5,17821,3278.7,12007,3004.4,43397,7.6108e+05,5075.7,55411,9.2063e+06,11161,57952,61000,7455.3,2171.4,1417.3,4472,2.9798e+05,8311.7,13916,74208,24093,4431,4544.9,5259.1,7454.2,2087.9,6574.8,1.1413e+05,5470.9,13246,21669,14499,6073.6,14950,77923,30754,26508,4806.1,14765,4185.8,5666.4,5814.2,4285.5,9503.8,28505,27364,18237,2362.3,2860.5,34998,1678.7,4866.7,7.6301e+05,20095,5666.5,2.1812e+05,12849,4851.6,8437.3,38759,9927.5,5074.1,62824,5268.9,5977.8,884.31,888.49,3497.9,5463.6,2427.5,50175,3311.7,2002.7,7999.3,2077.8,4204.8,1487.8,46628,2459.4,3446.1,4793.6,4479.3,4512.3,3758.8,1839.1,57064,19529,22651,2246.5,25666,4.071e+05,1.6409e+05,26533,17429,2797.3,5773.8,7672.6,6157.4,2658.8,14618,10338,18970,15682,2796,6632.8,4540.1,22667,4298.8,11497,1.3074e+06,18280,7991.2,66893,2.7415e+05,86116,24593,3351.9,5883.6,7621.5,7039.1,1700.2,12575,17087,13568,4343.4,6637.7,4.6457e+06,6.4914e+05,58252,4709.3,19638,5583.9,6308.9,23257,3743.2,4999.4,1.5231e+05,20303,7578.3,51788,6911.3,8652.9,3171.3,58397,33444,8003.8,5720,4157.8,3045.8,6855.1,6072.8,595.54,21282,10628,6137,7683.9,5898.7,1837.1,1,8574.6,13404,2614.1
17006,3434.4,3705.5,3011.2,2416.7,2260.5,18447,4526.7,10673,3196.5,38908,7.2282e+05,4185.5,51815,9.1723e+06,10836,54730,60382,6034.5,2355.5,1307,3435.6,2.7649e+05,8220.3,12673,69942,22313,4374.4,3650.9,5937.6,7077.7,1912.8,6371,1.0776e+05,5298.2,12578,21351,15185,4806.5,13560,72581,27628,27526,5399.6,12018,4457,4588.2,5581.6,3789,10105,27399,25033,17448,1520.9,2957.5,35887,1563.5,5196,7.4081e+05,19926,5396.5,2.1247e+05,12393,4647,8080.9,34250,9596.5,5761.1,61659,4925.7,5618.9,703.41,613.37,3263.1,5547.8,2483.9,46851,3868.5,2353,8583.1,2061.6,4013.4,1506,45420,1887.5,2894.4,4443.7,4816.9,3621.8,3235.4,1763.7,53425,17034,22779,1821.4,25619,3.8842e+05,1.5847e+05,24446,16847,2199.7,5227.4,5945.3,6308.5,2275.7,13764,8647.8,16610,14765,2675.6,6331.8,4216.8,21495,4659.6,9457.5,1.1736e+06,19991,6679.7,63020,2.7433e+05,82064,21298,3016.1,5964.7,7197.3,6795.5,1858.7,12834,16193,13386,5022.6,5935.9,4.5955e+06,6.2527e+05,58933,4459.8,16376,5358.5,5329.5,21958,4244.9,5489.2,1.4294e+05,19710,8523.9,45201,5401.6,8384.7,2763.8,51544,27357,6792,4790.3,4586.2,2601.8,5757.3,6130.3,268.27,20940,11425,6840.7,6980.5,6196.1,2545.6,3.6285,7876,12930,2419.3
18132,4924.9,4600.3,3108.1,3000.1,2390.5,18269,3558.7,11396,3867.7,39505,7.5279e+05,4665.5,55108,9.5079e+06,11417,59296,63705,6007.3,2726.5,1008.3,4140.6,3.0999e+05,9305.6,14068,67038,24988,5859.7,5281.7,5441.6,7754.8,1543.9,7203.8,1.0934e+05,5801.3,12423,21020,16889,5285.2,15945,85516,32670,29458,5802.8,12478,4751.7,5427.3,5708.8,4016.2,10733,25881,27242,19204,1655.7,2894.3,38376,1494.9,5453.2,7.6583e+05,20849,5664.3,2.2043e+05,13442,5460.8,8512,31863,10674,5393.7,62996,4459.3,5469.2,542.2,538.38,2864.1,5540,3384.7,49409,3612.6,2390.9,7741.5,2415.5,4631.5,1394,43850,2840.8,3145.5,4613.8,4503.4,4041.8,3812.3,1167.4,52909,18662,22801,2431.9,25058,3.8486e+05,1.6638e+05,24533,16279,1995.7,5594.6,7129.8,6025.8,2570.7,14842,8344,15554,15148,3383.8,6606.8,4707.2,21917,4683,10369,1.1153e+06,20443,7262.1,61196,2.8325e+05,90270,20803,3432.3,5564.7,7546.7,6636,1756.8,14394,17655,12479,5108.3,6285.3,4.8403e+06,6.5096e+05,60574,4843.9,18803,5695.9,5501.4,23109,4588.9,5674.4,1.4603e+05,21669,7589.4,47873,6083.4,8533.2,2431,48667,26452,6663.3,3963.6,4609,3368.7,5263.6,6012.5,297.92,23063,11531,6297.7,7879.5,6731.6,2287.2,58.993,7383.5,12594,2308.7
