20302,4127.6,6716.5,1.2932e+06,90377,14146,40817,64401,5229.2,5607.6,6018.5,1.0283e+05,6095.8,5192.3,3567.3,5693.2,1652.9,6417.2,4165.1,3516,29306,14500,9315.8,19995,3619.5,9702.1,11043,72989,4997,12387,4255.4,34101,10474,16304,4642.3,4841.6,8319.8,7824.4,5003.7,4123.1,1.007e+05,40716,13157,1.4661e+06,46159,4662.1,1.4936e+06,5382.4,2.648e+05,3.3592e+05,2574.6,11897,4928.9,9102.8,11651,29172,5064.1,5796.9,1.1294e+05,10053,23547,42847,9447.2,4973.7,8737.8,4004.1,10647,899.54,2967.3,4226.4,4255.6,15704,4107,8312.6,3443.2,3830.5,4166.8,6793,3641.9,16437,1703.7,5416.9,3484.2,15532,2.8289e+05,28464,12760,8976.4,4991.7,22413,2162.4,7134.4,4301.8,14112,2759.5,6012.6,16488,3576.8,4288.7,5376.3,4.75e+05,6651.9,4958.9,16869,4967.1,2926.5,4664,3294.8,2.9303e+06,4.471e+05,42524,7527.1,38306,3.3541e+05,41323,15986,294.16,8620.6,5772.6,53376,22703,7595.3,4106,6078.2,4261.2,24205,15835,11448,3276.6,3957.6,4184.3,3894.1,5354.3,4953.9,35838,12172,2845.2,3769.7,4206.1,5646.3,27133,11642,6769,19326,5628,7632
22805,3985.2,6137.2,1.3687e+06,97346,14313,43610,68470,5323.6,4247.9,5831.3,97814,6454.4,5895.4,5041.9,5358.8,1651,8263.2,4443.2,4195.1,30204,14044,9231.1,20983,4185.6,9678.1,13912,89447,5994.9,11148,5572.6,35101,10331,19387,4444.7,5029.5,8194.5,8929.1,5929.2,3892.1,1.055e+05,42291,13081,1.5486e+06,48976,5390,1.5695e+06,5311.3,2.7515e+05,3.5913e+05,2846.1,12561,5199.4,7265.8,12114,32013,4448.6,6060,1.1121e+05,9248.8,23598,42364,9240.4,5057.7,8906,4415.4,11025,709.67,3148.5,4198.4,4196.3,15302,4228,8709.6,3785.3,3883.9,4691.7,6484.1,4638.4,16443,1401.4,5211.7,3070.6,15712,2.9393e+05,30689,12544,9327.9,6635.1,22950,1653,7791.4,4516.3,14375,3192.4,5688,15352,4001.8,4146.8,5340.7,5.0707e+05,6311.3,5653.3,17072,6019.9,2984,5791.3,3808.6,3.0944e+06,4.711e+05,43847,6897.4,41529,3.2303e+05,42622,15364,712.05,9484.3,5333.8,53924,22753,6854.2,4527.6,6454.7,3716.1,23611,16515,10740,2719,4780.4,4014.9,4322.9,5399.8,4677.1,35612,12612,2872.2,3352,4927.2,4637.1,26460,12384,7215.4,19125,5529.4,8480.1
22046,3721.3,6456.1,1.3334e+06,91741,14892,42187,66431,6189,3662.8,6616.2,97269,6825.9,4974.2,4397,7125.1,1694.1,7617.6,4211.8,4323.4,32992,12447,10278,20863,4235.1,8997.5,12355,84656,5031.9,11740,5323.8,34566,9458.8,17832,4736.8,4573.1,7353.1,8726.2,5300.7,4481.8,1.0908e+05,43364,13625,1.472e+06,46378,5164.9,1.5236e+06,5335.7,2.7539e+05,3.5314e+05,2476.1,13203,5364,7884.2,10916,29052,4861.6,5844.6,1.0783e+05,9582.1,22722,39725,9772.4,5216.7,9112.6,4385.2,9832.7,1465.6,2545.8,4991.5,4147.8,13850,4692,8525.2,3312.5,4350.9,4371.5,7523.2,3403.4,16558,1426.6,4996.3,3171.6,15766,2.8483e+05,29815,13861,8694,6001.4,22995,1101,8199,4002.4,14453,3156.4,5902.6,17274,3728.1,4130.4,4920.6,4.9259e+05,6694.2,5847.2,15967,5929.8,3353.2,4707.5,3489.9,3.0497e+06,4.6364e+05,43270,7169.3,41092,3.2488e+05,42172,14648,435.23,9068.7,5680.3,57161,24524,7324.6,4044.4,6276.2,3730.9,26743,17151,11706,2576,3578.2,4086.8,3998,5601.1,4781.3,34446,11663,3212.6,4372.1,4620.3,5234.1,26913,11178,7116.2,19593,6677.6,7791.8
21968,5768.2,6848.1,1.3328e+06,91822,14576,41673,64881,6733.1,4164.5,6795.1,1.0541e+05,6239.4,5226.6,3732.3,6197.3,1528.5,7903.9,4044,4405,29828,14323,10240,23328,4682.1,10590,11992,79238,4064.3,12501,4234.9,36465,11333,18752,4475.8,4572.5,8609.5,8123.1,6241.6,4368.1,1.1238e+05,43330,14052,1.4649e+06,45681,4587.5,1.5014e+06,5024.1,2.7206e+05,3.4271e+05,2500.9,11439,4577.6,8810,10530,35643,4692,6142.1,1.0615e+05,8682.3,26269,43087,9504.4,4848.2,9958.8,4490.5,10683,1412.3,2862,4593.4,4477,14868,4294.8,8617.9,3751.9,4454.6,3648.9,6804.6,4290.6,19017,1922.2,5423.4,3140.4,15189,2.8486e+05,28575,12789,8748.9,5436,22445,1042.7,8400.4,4743.8,13308,2934.4,5111.6,15832,3876.4,4225.5,4976,4.8013e+05,6979.8,5829.2,15189,4677.4,2796.9,4759.7,4030.3,2.9958e+06,4.5356e+05,43514,7255.9,40286,3.2044e+05,41835,14856,342.34,9125.7,5837.6,56676,23190,8012.6,4200.8,6423.3,3895.8,26114,17145,11412,2649.2,3829.3,4779.2,3330.7,6044.8,4528.4,35990,12311,3175.7,3594.5,4284.4,5781.7,28673,10198,7674.4,22163,6921.5,8719.2
21330,4042.8,6355.9,1.2867e+06,92216,13547,39421,63286,5872.7,4004.2,5949.9,1.0438e+05,6802.2,5601.8,4172,6510.2,1364.7,7387.9,3559,3778.8,27979,12637,9576.5,23705,4627.4,8911.2,12171,72151,4393.3,12493,6257.3,34643,10596,17962,4125.2,4837.8,9096.9,8810.3,5956.8,4220.8,1.091e+05,45794,13461,1.447e+06,45121,4927.9,1.4729e+06,5705.1,2.623e+05,3.3116e+05,2433,11339,4631.4,9393.4,9756.4,30511,4693.4,7139.8,1.0725e+05,8903.4,25489,45861,9554.3,5140.8,9419.6,4852.1,10222,1233.4,2548.9,5176.6,3906.1,15006,4403.4,8480.3,2992.1,3838.3,4201.5,7124.6,3768.5,16512,1691.2,5156.5,2893.3,15097,2.7701e+05,27969,12768,8780.5,5404.9,22232,1091.3,7995.6,4602.9,14013,2625.8,5378.4,15269,3711,4235.5,4187.4,4.6435e+05,6916.4,4639.5,16603,4957.5,3078.4,4867.9,3096.3,2.925e+06,4.4207e+05,43992,6047.5,37519,3.268e+05,41631,14946,224.47,8614.1,5112.9,57655,22721,7855.6,4613.6,5275.4,4205.4,24652,16097,11638,3253.2,4085,4539.6,4447.5,5743.8,4461.8,33252,12378,2833.5,3024.2,4884.4,5271.2,28155,10861,7217.7,19610,6746.9,8048.7
23741,3362.2,5929.2,1.4019e+06,97834,13317,43076,66328,5714.1,5510.6,6318,98524,6268.7,4713.1,3961.8,5940.9,1890.1,6895.5,3722.7,3854.1,28910,13808,9738,22794,4573.3,10563,12677,82802,5303.2,13138,4653.4,37672,10353,17360,4891.9,4660.6,8818.6,8747.1,5989.5,4055.6,1.1689e+05,46119,13830,1.5659e+06,49105,5381.1,1.518e+06,5054.4,2.7442e+05,3.5358e+05,2360,13230,4819.6,8404.2,11422,33697,4774.5,6388.6,1.1164e+05,8635.1,25386,44910,10471,5111,9013.9,3937,11231,863.86,3289.8,4888.9,4732.3,15074,3967.6,8068.2,3597.8,4022.8,4056.6,7079.4,4128.2,18231,1298.7,5944.8,3419.1,17417,3.0381e+05,30050,12649,8262.1,6205.5,23615,1576.7,7831.8,3768.4,15366,3621,5587.4,16367,3767,3560.4,5160.5,5.0004e+05,7297.4,5440.6,17345,5874.4,3391.8,4642.8,3485.5,3.0527e+06,4.7006e+05,44565,7483.4,40273,3.1904e+05,41627,14727,270.55,10029,5961.9,58213,27373,7647.9,4204.7,6962.2,3902.6,24332,17996,10839,2917.7,4282.9,3951.3,4000.6,6617.1,5160.9,38064,11999,3504.7,3221.1,4887.3,5481.1,27643,11349,7463,20042,6242,8706.2
22857,3912.8,6649.7,1.3534e+06,94098,13982,42009,65924,5474.1,5305.1,7536.1,1.0261e+05,5962,5454.1,3912,6135.1,1936.3,8268.2,3430.1,4409,31668,13385,10027,23674,4855,10807,12425,79754,6049.1,12876,4721.9,34592,10258,18685,5088.1,5044.6,7223,8893.5,5055.6,3589.2,1.1458e+05,41524,12791,1.4942e+06,46699,4849.8,1.5079e+06,5178.6,2.6405e+05,3.5365e+05,2965.9,12084,5179.7,8508.6,12088,29646,3959.3,6566.5,1.0715e+05,8253.6,22129,39180,9915.6,6111.1,8646.1,4731.5,10251,1378.5,2518.8,5039.7,4376,13926,4090.2,8106.1,4147.6,4395.6,4909.3,7078.4,4626.7,16446,1502.1,5950.8,3531,17239,2.9362e+05,27614,13080,8096.5,5564.4,22680,1484.4,7845.2,4599.4,12489,3257.6,5954.3,14961,4310.9,3999.7,5380.2,4.8951e+05,6839,5573.4,17175,4775.2,3108.3,4747.1,3388.3,3.0424e+06,4.5964e+05,43111,7852.4,38900,3.189e+05,41899,14299,321.72,8906.7,5174.4,60872,25036,7470.1,4665.7,6380.1,4364.7,26560,16362,12411,2667.9,4278.9,4478.4,4783,5936.7,4326.5,35705,12381,3715.3,3316.9,4530.6,5578.9,29755,12493,7409.1,19959,7432,9670.1
23470,4467.6,6723.5,1.3146e+06,89052,13087,41950,64541,5910.7,3936.3,6079.8,1.0167e+05,5660.9,5237.7,4998.2,6251,1393.9,6138,4496.2,4583.5,29899,12949,8742,23121,4525.2,10032,13499,73222,4747.9,12791,5194.8,35214,10035,17724,4966.2,5258.6,7183.8,9334.7,6093.7,4023,1.1074e+05,43433,12751,1.4633e+06,46118,4729,1.4809e+06,5619.1,2.6773e+05,3.3464e+05,2394.1,12064,4680.5,7736.6,11262,27897,4496.2,7289.3,1.0758e+05,9202.9,24777,41047,9473,5600.3,8228.4,4422.5,10071,1305.9,3328.2,5236.5,4317.2,16681,4828.1,8659,3268.2,4627.8,4104.7,7650.6,3703.2,15439,958.3,5779.9,2823,16156,2.815e+05,30518,12577,8284.6,5016.4,22394,1708.1,6825.2,4946.6,14732,2688.2,5208.4,16915,4320.2,3662.4,4886.2,4.7254e+05,6839.3,4777.1,16173,4520.8,3514.1,4981.6,3345.9,2.9462e+06,4.4268e+05,40987,7655.2,36689,3.1612e+05,41885,14258,466.01,8843.3,5265.6,56146,23830,7053.6,4324.8,5640.5,3966.4,23149,23532,10263,3088.1,3864.4,4339.6,4559.3,5010.5,5246.8,35633,11780,3627.3,3730.1,4439,4855.8,30341,12476,6498.4,19678,6542.3,8293.9
24707,3688.9,6921.9,1.3774e+06,93669,15058,43988,67638,5032.9,4150.4,6290.2,99245,6505.9,4633.9,3984.7,6207.2,1258.8,7188.4,4329.3,4362.9,29188,14023,9598,22805,4031.7,9750.4,14875,88239,5122.5,14117,5465.7,34286,10678,18250,4867,4122.9,7556,8117.4,5572.1,4921.9,1.1895e+05,42289,13714,1.5205e+06,46892,5402.9,1.5491e+06,5732.6,2.7039e+05,3.4958e+05,2485.8,13691,5455.7,7896.7,13312,32463,5047.6,6174,1.1063e+05,9936.8,24990,44187,10211,5268.7,9197,4362.9,10056,1140,3146.2,5397,4271.1,14612,4420.9,9012.5,3757.8,4487.9,4581.5,7295.1,3846.7,17967,1545.7,4734.1,3468.7,15935,2.9416e+05,29646,13022,9265.9,5675.6,23123,1862.5,8650.8,4694.8,14921,2773.9,5700.5,16914,3434.2,4086.1,4624.9,5.0499e+05,6967.5,6253.6,16758,5547,3432.8,5289.6,4069.3,3.0676e+06,4.6577e+05,44130,7292.1,42067,3.1682e+05,41997,13998,207.9,8843.6,5710.6,56529,25491,7269.2,4469.1,6407.3,4312.1,25803,17357,10434,3074.5,4532.3,4379.8,3663.3,4769.5,4088,35837,12774,3735.6,3619.1,4541.5,5344.1,27971,11103,6718.1,20306,6447.9,7815.5
22559,3608.2,6726.8,1.3675e+06,94568,14437,42266,67024,4989.6,4794.4,6047.1,91258,5854.2,5116.4,4156.7,7501.3,1217.5,7156.2,4919.3,4277.9,32594,13591,9912,23992,5031.6,9671.1,13903,84245,6069.4,13006,5411.1,36595,9659.4,17453,4877.7,4639.7,7851.9,7842.7,5441.4,4264.7,1.1684e+05,41250,13889,1.5079e+06,47522,5154,1.5036e+06,5061.5,2.6171e+05,3.6045e+05,3196.6,13511,4772.2,8023.4,12021,27960,5285.8,5760.7,1.0513e+05,9233.5,24507,38867,9794.2,5463.2,9078.4,5220,10031,934.9,2138.8,5001.9,4602,13398,4508.2,8238.3,3758.2,3874.4,4181,6664.7,3410.4,16117,1236.7,4911.1,3154.8,16415,2.8373e+05,28671,12726,8113.5,5587.7,22354,1071.8,8185.5,4593.2,13995,2318.1,4875.1,16242,4471.6,3446.4,5060.4,4.9062e+05,7344.7,6071.4,17590,5235.4,3346,5249.2,3256.3,3.0423e+06,4.5664e+05,43786,6911.4,40794,3.0898e+05,41085,14782,716.93,9009.9,5514.8,55380,26735,6557.8,4640.7,6421.7,3945.2,24051,16989,10562,3390.4,4270,4242,4032.1,6163.2,4243.3,39049,12869,3457.3,3651.5,4579.3,4309,25918,9916.1,6965.2,19098,6220.1,7738.4
