91930.68,7915.5674,5352.7632,2522.217529,5313.2856,759.6137695,275649.97,12603.853,6104.271,6047.105,9882.6162,2487.38916,7725.543,17494.635,16414.176,19537.141,15518.432,1819.038574,2961.927734,5989.387207,28231.668,8775.4414,1600.376587,33687.059,8045.9072,5929.3867,70768.117,3663.684326,3361.299072,5752.1885,19907.799,6283.6851,3928.208984,342422.91,74324.516,24450.49,5907.126,1040530.4,774191.44,13486.07324,6666.8286,1346.646973,10150.521,5474.1006,37782.832,2246.009277,3762.560303,21639.527,43101.582,68392.688,8019.9365,5154.251,5706.0747,2750.084961,53353.508,2991.715332,88671.352,6438.3193,3507.848633,15941.665,15661.3,5025.0234,3151.069092,3371.657227,4961.770996,3155.992188,1962.017944,62248.043,8177.9741,1727.365845,927.2854614,7052.85791,124202.89,8842.25293,14888.248,2833.001221,27460.857,6392.585,8631.1729,2174.138184,9924.2324,9316.6562,5300.936523,5110.370605,867.2954712,7796.6045,2605.07666,293367.28,5815.0371,7683.3003,21097.379,465.7979736,11565.426,12290778,2296373.8,203159.52,15954.093,3179.19873,5118.6973,54875.387,7643.7095,6562.424316,9587.0566,1829.664429,32581.883,6318.79,8060.73,187260.88,22443.916,10014.055,4451.803223,16912.666,14427.29297,26400.367,2841.719971,6225.5264,29086.693,2875.663818,6919.0239,4618.531738,192.964035,1363.667236,977.1224365,7461.046387,11496.323,11332.25586,8044.9448,12929.00391,8480.6201
86167.461,8238.6729,5326.6865,3236.384033,4492.303223,807.0125122,265497,13299.154,7220.4893,6936.8501,9981.7607,2305.990967,7122.0347,16190.708,18379.492,21711.275,13604.015,1735.817627,3248.447754,6357.039063,24416.592,10427.858,2133.32959,33604.016,9736.5234,6813.4746,68593.625,3988.748291,4994.878418,5384.5024,16714.195,7248.125,4661.008301,368477.12,83255.109,22652.973,6543.5298,1061872.6,785292.31,13749.83789,8849.8359,1832.449585,11762.37,5461.7192,36227.168,2950.338867,3286.828369,23211.566,48071,67746.086,8854.0586,4212.377441,7081.0591,2407.783447,51331.156,3861.161865,89936.297,6092.8613,3045.04541,15607.12,16976.328,5357.7451,2893.508057,3064.638428,4678.588379,2139.673828,2263.17041,67565.828,7328.1133,1867.536743,1981.71106,7347.404297,135090.75,7631.590332,14163.16,2869.325195,30455.928,6745.1196,7724.1768,2266.547852,9548.9727,7044.2812,4820.369141,4735.458008,964.4439087,7547.7681,3239.157227,292972.94,5444.2817,7301.0864,19433.516,213.9379883,13411.719,12155328,2269411.5,194636,14873.59,3544.052979,4890.230469,62639.742,8632.749,6993.4341,9091.6621,1936.819824,33492.379,7338.3462,8399.0703,189508.86,23664.73,8914.2168,5814.6455,17376.48,15742.96582,25508.354,2516.736572,5245.4111,29275.688,2646.840088,6847.0327,5518.9126,377.6443481,1541.758911,1257.769287,7588.901855,4810.32959,10831.325,8622.6533,12132.366,9470.126
82848.789,6604.4624,4814.671875,2927.043945,4078.019775,1039.46106,249415.81,12432.357,5960.2402,5953.7305,10378.398,1872.85376,6512.8789,15594.045,18516.033,21526.348,14288.381,2211.998291,3897.032959,4401.434082,21015.764,10047.9,1851.574951,33029.66,8857.2012,5574.5327,67513.758,3138.558105,3909.142822,4136.473145,14524.489,6805.9731,4587.256836,361279.53,74104.828,22245.443,4570.162109,1032346.4,776529.88,13717.46582,7065.0049,1674.480469,10619.46,5022.6035,32886.883,2372.243408,3469.023926,25300.725,42635.113,62380.754,7647.4414,5101.4248,7877.2646,2705.349121,49150.855,3353.711914,87498.727,6262.7612,2800.279053,15260.191,16666.287,5021.394,2897.868408,2864.527832,4926.45752,2395.588867,2445.55542,63172.484,6477.1406,2389.513428,1892.872437,6987.525391,130470.45,7200.03418,14182.814,2562.011963,27766.32,6302.3916,7845.4712,1956.028564,8708.0742,7779.3838,4493.688477,4349.427734,1144.172607,8528.125,2853.990234,275625.25,4816.147461,5868.1523,20968.748,316.3114319,9814.0869,12070104,2265152.2,196023.91,15913.961,3429.240479,5045.7451,58338.707,7858.3774,6229.4258,7917.2661,1653.797119,32791.027,5907.0371,7897.2456,148986.91,18562.873,7688.2778,3825.065674,14187.967,14293.03711,22518.389,1852.900879,6232.2671,25030.184,2104.923828,6850.7681,5234.083,262.6621094,1413.717651,1161.178345,4759.503418,3637.430664,7957.86084,8549.4053,11433.34766,8791.6875
88020.844,6769.7803,4164.971191,2297.693359,6985.334,1175.253662,263164.69,10302.99,5582.9189,6390.7295,10264.666,1761.88855,7757.8423,16129.637,18883.684,23584.811,16628.258,1772.792847,3829.847412,6277.043945,25812.549,10123.415,2735.684814,33516.453,9438.625,6151.9497,71592.133,3732.096191,3876.421875,4430.663574,16698.094,6164.1235,4489.52002,365554.53,79050.211,22380.053,6097.1567,1104162.5,823040.81,14284.79395,8373.4014,1939.6427,11417.26,4617.355469,31614.668,2738.082275,3910.049805,23463.182,44636.371,70769.695,7607.4067,5097.7163,6628.2949,2480.568115,50748.289,3449.13916,90501.938,8474.5117,2884.31958,16805.654,16048.648,5095.7456,3595.731201,2931.563721,5131.2285,2470.157227,2198.693115,60353.641,7426.1045,1913.514038,2415.141602,7505.584473,136983.58,6202.894043,14302.247,1983.046265,28813.67,6490.5117,7524.9478,1756.53479,7472.0391,6597.8618,4582.680176,4325.089355,696.1107178,8489.7822,2907.424805,300386.41,4703.67334,6940.9346,22016.598,443.4510193,10629.257,12774861,2401233.2,202082.98,16085.557,3528.99585,5572.0161,66692.516,8474.9717,6416.032715,7879.0239,2229.782471,33593.434,6602.6226,8977.5508,147439.23,19490.963,7996.3701,4637.768066,12257.945,12633.58008,21338.803,2350.478271,5945.7222,25897.27,2309.230957,6757.9302,5012.8643,597.8973999,1562.629639,1007.743591,7912.282715,9508.166,10218.87891,7236.2188,11698.929,7892.52
83012.789,6631.3276,5055.7612,3065.174316,4841.172852,2487.896729,244181.84,12334.474,6858.5972,6332.0347,9153.4814,3040.268799,7126.2681,17896.66,19977.266,22706.518,15205.175,2045.331055,3374.250488,5573.657227,23856.588,11240.124,3235.02832,32284.551,9285.1738,5386.939,68653.031,4811.962402,3590.218262,5072.2788,15322.624,6046.208,3765.247803,370548.41,74953.703,22733.832,5361.7856,1075071.5,798146,13595.45703,6754.311,1425.152832,11942.44,5628.9976,30613.432,2062.603271,3662.665283,24977.311,45846.156,67195.492,7390.8149,4791.930176,6292.6279,2421.893555,45754.684,3140.703125,6601.8916,7512.1709,2517.620361,13513.925,15607.672,5078.9043,3483.03418,3730.286621,5137.8193,2407.239014,2630.809082,62959.191,6739.7007,1449.175171,1809.673462,7819.244141,132695.59,6556.103027,13129.38,3046.800293,28065.678,5655.8618,7641.2773,2319.001709,8597.4834,5934.6709,5644.51123,5376.891602,1553.072754,9087.2402,3574.124756,293721.91,4714.916504,7282.187,21059.594,518.8710938,11221.306,12539310,2322995.2,198716.34,13393.021,3663.797119,5156.8721,60249.527,8249.3555,6239.553711,9000.7324,2107.317627,32037.139,6673.1519,7253.5991,160665.12,19917.881,7316.5083,3661.241455,14036.857,14664.08105,23415.566,2216.318604,5275.6963,24098.27,2494.320801,6448.4902,4420.334473,360.7712097,1795.049561,509.9282227,5094.141113,5253.620605,7881.841309,9599.001,12145.93,8626.5361
79500.922,6984.1909,5495.1138,2247.098633,4808.59375,1247.544312,257970.11,11836.679,6868.8628,6810.4033,9103.3135,2048.262695,6502.71,17504.592,19042.445,23393.814,14510.13,2219.784912,3199.802979,5656.203613,21854.158,10277.728,2823.699219,32794.848,9225.4658,4753.878418,70744.828,3773.28125,3536.824463,4547.683594,16028.499,6793.2285,4852.312988,377694.03,73614.781,22624.127,5653.583,1076544,777634.81,13868.37988,8328.8057,1381.095825,10531.482,4923.38623,28706.336,2384.098389,4081.409668,23389.498,43266.539,64172.305,6674.5093,5438.4561,5986.4844,2204.443115,47817.594,4307.950195,5677.269,6603.5396,2430.438477,11819.538,14824.979,5126.4946,4031.758545,3699.3479,4434.358887,2454.801758,2625.390137,57331.016,7181.9048,2405.869141,1860.897461,6605.981445,127362.47,7528.736328,13532.868,3438.018555,27473.518,5369.8091,7741.2769,1858.258545,7151.4487,6350.1299,4914.923828,5408.584473,1149.218262,9141.0303,2969.759277,287333.31,5266.5332,7499.3491,21820.016,779.8094482,10440.103,12433964,2261577.2,190240.28,13694.366,3804.734619,4290.881348,61333.895,8763.4062,6072.807617,7830.2314,2330.303711,31904.957,5624.8252,8544.8994,159667.14,18537.977,8790.7734,4103.990723,14767.778,15483.59863,22623.314,2329.348633,5617.0649,24547.174,1777.244629,6408.5244,5624.7329,535.7288208,1362.891968,935.5336914,5283.693848,8750.1934,7904.26123,9041.6465,11216.62988,8557.8789
73775.734,7210.915,5373.2144,2039.228638,5576.083,1818.351074,251925.3,11898.492,6715.1494,5390.7734,10240.632,1903.084961,6671.498,18241.268,20075.072,23976.732,13398.597,2412.823242,3671.800537,4685.461914,19678.371,11844.064,2707.688477,34617.754,8542.4541,6528.9346,72284.562,3249.853516,4280.039063,4851.82666,17057.33,5934.4331,3955.906738,382555.03,73468.656,24293.203,5189.9521,1030450.4,763721.19,15052.82129,8139.9463,1806.26062,10863.664,4985.247559,34704.938,3049.224365,2906.184326,23137.541,46318.875,67526.25,6781.473145,5601.0488,6602.1206,2679.450684,49509.375,3232.27832,6597.4126,6524.4097,3199.046631,11784.254,15410.256,5821.627,3756.28125,2846.834717,4115.924316,2036.282104,2521.527588,62807.215,7212.0195,2657.984619,1898.706665,6004.749512,132687.23,6910.615723,12790.333,2903.591797,29715.314,6449.9092,8510.2715,1623.953613,7250.8984,4847.539063,4986.411133,4930.188477,715.241394,8218.9609,2523.184814,284675.62,5402.9922,7933.7085,20240.064,991.2296753,11247.751,12107878,2201202.8,190397.81,16822.883,3273.438721,4041.121338,61162.855,9896.2803,6260.02002,8267.9111,2277.30249,30620.881,6430.7129,8883.5967,163328.98,21254.068,8704.4834,4120.708984,13176.624,15088.05957,23077.014,2088.014404,5706.7915,26611.836,1884.544678,5919.1665,5151.917,372.0405273,1568.515625,750.8693848,5159.775391,12648.896,7742.149902,9248.1855,11925.61719,8948.6729
73799.594,7491.1636,5939.3188,3026.265137,5046.0903,2696.552979,270652.69,12049.844,7625.7739,6877.9565,9021.0557,2402.102051,6108.4912,17843.289,20252.541,23161.607,12654.908,1973.037842,4086.686035,3954.177979,18271.162,10791.47,2751.104248,35968.488,9141.6631,6639.7549,71392.703,4454.380371,4250.33252,5106.1938,18248.615,5953.3218,4106.002441,396755.34,85116.578,23613.98,6001.5566,1033647.3,767229.56,13686.86133,6784.729,2472.201904,11435.268,4853.106934,36497.441,3128.687744,3412.191406,22647.576,47991.781,74622.711,8158.8809,5637.4561,7177.7886,3107.293701,54035.328,2899.851074,89109.938,63290,3602.33374,10181.815,15870.808,5594.998,3990.461914,2955.438721,4526.581055,2757.913818,2531.137207,70656.305,7392.3652,2544.441162,2183.398682,7269.009766,128224.64,6718.51709,13693.895,2999.40918,30654.746,6398.6094,8206.1182,1572.636841,9057.3506,5107.4854,5291.23877,5079.708496,1230.335083,8593.957,3047.093018,275142.94,5884.9678,7931.8325,20608.367,478.6551514,13200.33,11869638,2168138.5,184333.22,14732.345,3566.762451,4609.352051,60718.77,8865.5869,6140.71875,8607.9072,2157.816406,31539.045,5459.5137,8234.7539,179442.78,22961.338,10026.822,3924.033691,13509.221,14250.22949,26399.961,2283.884766,6539.9458,25410.883,2118.071777,6111.2446,4765.770508,407.7259827,1284.759155,603.2660522,5744.373047,4460.181152,11007.75488,9684.8555,14149.303,9449.9014
77158.688,7443.4438,5488.8247,3258.833008,4880.29541,2772.368896,278410.75,13475.272,6671.894,7815.9355,10856.386,2212.289307,5657.9146,18711.639,19990.053,21948.697,14568.694,2891.344482,3357.093506,5510.369141,18866.838,11122.159,3115.970459,35596.32,7978.0825,6586.293,68862.383,5078.0254,5577.373,5410.2261,18797.428,7257.2925,4569.463867,409692.56,88208.961,26172.932,6050.0264,1018091.4,781700.75,14145.55762,7733.2798,1959.755249,11302.287,4866.650391,36901.418,2906.765137,3477.794678,24204.926,46478.957,72083.75,7480.3364,5565.4199,6728.4868,3742.21582,53854.57,3833.626953,88841.352,6412.5337,2882.859863,10537.562,17873.373,3672.91333,4298.720703,3110.249268,4112.562012,2072.99585,2500.446533,68671.938,7625.3604,3436.838623,1681.401489,8090.272949,129571.93,7896.836426,13310.149,2883.496338,29162.926,6476.23,8572.5986,2085.294434,7102.5752,5147.4067,4311.859375,5940.495117,841.3609009,7752.4761,3001.692383,278792.31,4474.019043,7552.2393,20901.695,282.9146118,13519.481,11842141,2198394,187999.11,15228.483,3847.309326,4070.762695,60693.793,8435.3457,6139.972656,9043.5,1479.406616,28896.945,5102.3477,7861.1367,181073.16,21837.492,8346.5859,5136.835,14057.359,16027.76855,26385.514,2355.572021,5322.814,25647.605,2120.799316,6203.5605,4977.588867,194.825119,1098.700928,869.2631836,5897.916016,3898.804932,11474.69824,10479.059,13011.526,9131.2383
75706.047,6144.0586,4909.364746,2204.442383,4366.145996,2255.944824,273922.72,13652.79,6378.4878,5395.7847,9286.0449,1319.714111,6253.7373,18745.666,19463.111,23388.578,15105.494,2248.177246,3081.325195,5290.041016,18260.584,11429.347,4475.4375,37273.148,8940.752,7995.3643,70649.406,4426.757324,5290.8892,5498.498,18945.717,7507.6987,3841.762695,405691.53,85980.258,25727.195,5931.4839,1035477.6,767614.62,12490.46484,7239.3115,1720.278442,12900.51,4127.202148,36538.27,2975.022705,3432.702881,22845.113,47562.152,71322.453,8517.7783,5625.144,6610.5088,2776.242188,52611.453,3816.347168,88478.891,7441.5972,2962.221191,9613.6836,17978.24,4662.880371,3718.213379,2742.192383,5015.8228,2316.104004,2557.134521,67502.25,7386.1426,3033.904785,1562.764404,6482.493652,126159.52,7041.08252,13324.171,3197.143555,31000.422,5521.1577,9059.7822,1880.654053,8179.0981,5142.7007,4830.141113,5735.769531,1030.837891,8064.3589,2501.826172,277696.31,4782.595215,6360.5215,19525.121,248.0845795,13499.562,11811148,2155421.8,186148.36,13804.743,3549.863281,5786.1426,58309.004,8697.9902,6206.189453,8665.9629,1802.626587,28961.352,6923.0596,7528.3916,179912.61,22483.314,9080.5547,5902.0952,13775.296,14530.90625,23726.057,2815.483154,6261.0518,26952.654,2132.30127,5452.8882,5083.1426,156.3975983,1225.041504,588.9169922,4712.251953,5225.064941,9375.770508,9281.7197,13987.777,9585.3623
