110934.14,10904.241,3403.608398,18504.52,3354.94873,2533.354492,1816.105957,8532.4893,4838.819336,299965.25,3228.133545,14162.604,1806.239014,12065.515,6551.7266,10939.007,3588.779297,5967.2915,10861.012,9482.7002,3040.075684,30491.377,2922.459473,15420.913,35411.566,7211.3091,5577.9536,3319.374268,3091.446777,153920.1719,632960.44,191396.5,3592.869629,25187.314,32982.656,1859.759399,4287.368164,33528.887,5414.6104,2134.958252,5359.7544,4367.687988,50409.125,8392.0537,3569.394775,3375.083252,15308.062,15217.587,1328.198364,2148.72583,10950.106,917.2714844,68208.164,55097.25,13980.816,4849.240723,2352421.2,119036.25,35840.176,1519994.6,2940.9646,18734.133,8803.7861,7287.3433,7104.8828,8702.6338,7405.3643,79397.797,5439.0278,6028.6416,48681.164,2204.995361,2511.935059,3621.729004,1977.742798,19534.09,41993.508,5978.1934,3665.554199,11383.566,1948.713623,88165.625,2224.764404,823.1862793,4710.429199,2153.048096,3207.788574,4149.729492,2961.793213,1765.054565,3075.932861,1240.268799,12988.882,2743.856445,7765.153809,2184.499756,3132.786133,10744.545,7686.3076,3526.214355,1698.189819,2847.12793,4543.922363,8461.4219,2154.69751,6600.2197,769.5722656,3120.977295,40773.094,887068.56,5894.4141,7180.0464,3485.033936,7053.780273,288842.38,28563.711,3574.11499,21346.797,14036.968,1315.690796,10467.787,1169.769897,2217.116211,8008.8057,3850.876953,12880.942,1270.742676,3417.356934,12588.40332,607.7443848,2300.575439,9781.307617,8198.6621,1815.918579,3665.607666,4095.955078,16748.406,2979.823975,4646.150391,701322.44,16807.475,4742.512207,3115.35083,3580.278564,6233.7422,11007.448,1954.299805,20552.768,1815.151489,54588.426,619.0626831,10249.748,2319.195557,3384.142334,2306.866211,1958770,327487.19,34029.188,2414.300293,7174.9272,133659.5,19309.537,89061.539,13692.07,7917.9658,122855.16,17375.533,5564.1758,2704.581055,7322.2217,2087.825195,10585.3,8227.8945,2932.317627,135336.38,14796.08,6929.3477,8234.668,65675.031,8702.2393,6533.5913,12840.496,5484.5859,3065.145508,7540.1084,831.6643066,10073.068,5293.7065,3374.842041,3599.309326,3610.748047,3694.866211,3414.257813,32527.016,12201.163,3003.895752,6380.774902,2074.27124,1981.838257,2888.44165,1963.780762,36394.71875,14818.951,1590.749756,1873.107788,8279.3438,6720.32959,3016.497314,1089.922119,2403.954102,2108.868896,3297.539795,2349.277344,10721.49316,8809.8408
104477.37,11654.272,2522.688721,20310.516,2737.345459,2203.363525,2071.491211,9447.6162,4014.613525,313014.81,3192.128662,14719.094,2332.623047,13722.367,6254.1665,10903.922,2498.557861,6403.9419,11095.545,9221.1768,1973.284546,34170.512,3103.155273,17336.27,34774.336,6762.9888,6065.6064,3222.143555,3270.722168,114787.0156,441080.78,128322.12,2468.011475,24909.293,35988.953,1807.935059,5105.8848,38325.312,5803.4668,1934.475708,6746.9199,4339.916992,53978.395,7677.9775,4013.635986,3020.572021,16546.838,13021.4,1331.461304,2549.55542,12268.317,686.9415894,83629.781,57293.965,13429.091,4399.730469,2242956,114321.29,32554.545,1490985,1813.031494,16670.436,8719.4893,7655.8569,5960.9297,8620.5312,8072.1646,83305.367,4264.980469,6932.2837,60490.559,2286.368896,1472.148315,3790.302002,2335.94043,21463.244,48674.441,6406.0103,2581.883789,13236.104,2550.521484,84322.758,1867.321533,578.4694824,5485.4116,1981.15564,3173.852295,4297.740723,3195.929199,1943.452271,3226.64209,808.2780151,13621.854,2332.979248,5968.727051,2463.290771,3231.934326,11110.677,7843.1382,2970.115967,1555.647827,3277.212891,3652.291992,6734.5288,1637.222656,5702.2812,1160.406982,3610.347168,38467.516,842203.69,5130.1196,7832.6113,2764.597168,8836.00293,271738.25,26379.105,3025.594727,20921.242,12992.707,793.6669922,8737.2158,1311.858032,1549.766235,7845.2793,3722.244629,13231.604,1036.379395,4115.078613,12795.85254,323.9866028,2076.700195,7258.433105,6962.330078,1575.414063,4363.937012,4809.363281,17948.008,2978.580566,4654.669434,636797.06,20120.83,4430.128418,2601.975098,3240.7229,5138.3398,10350.594,2698.840088,21841.717,1736.37085,54938.984,1187.68335,7392.9858,2383.23291,3640.59668,2957.552979,1928123.5,336341.75,33137.031,2234.750488,6674.5474,115073.52,18451.283,73749.656,11703.38,7118.4966,150751.97,23598.775,8392.541,3189.438232,5717.9595,2158.162109,10304.375,9748.4492,3554.282227,127402.3,13797.73,6548.5093,7101.3584,67210.766,7207.3491,6831.6816,12840.036,5022.731,3099.022461,6867.6558,1328.655029,7722.6577,5636.8696,4035.82666,4276.976074,3988.678223,3383.835205,3194.330078,29817.732,10891.918,2323.911865,6244.768066,2786.141357,2643.154785,4188.888672,2345.682861,38697.09375,14442.56543,3231.99707,2262.2146,7450.332,7114.473145,3022.550537,1761.684692,2725.673096,1988.453247,4040.922852,3037.257813,10274.685,6887.16748
103498.07,10903.104,2601.252686,19601.904,2750.242676,2908.665283,1284.32373,10182.692,4437.336914,317148.84,3359.822021,13949.021,3136.425781,15248.42,5882.8784,11725.214,3107.682373,6351.8486,10786.373,8308.7568,2435.814453,35188.59,3565.912354,16801.574,30357.654,8189.9351,6228.7529,4003.037354,3496.921875,102699.4219,385966,109791.56,1804.070313,24251.293,36315.547,2517.378906,4683.416016,38281.434,4931.483398,2577.267578,6187.2256,3865.80835,49357.445,5729.8418,4158.165039,3087.385254,12371.34,12254.457,927.1651001,2854.333496,11040.47,976.9125977,98011.789,51924.574,13094.957,4141.062012,2117457.5,103649.43,29776.857,1459657.5,2245.80957,16073.009,7901.1675,6502.6904,7004.9224,8971.0098,7337.8384,78992.688,4816.20166,5462.8418,59401.539,1590.41394,1381.963501,5276.5498,2723.904297,19982.262,45098.789,5100.7441,4118.63623,11349.374,2711.118652,81808.555,1828.824585,1800.403931,5485.1523,2481.90332,3203.717285,3679.279785,2801.890137,2364.259033,3705.225586,1665.988281,15324.084,3139.79834,5661.088867,2069.606934,2952.081055,10554.02,7348.1816,2807.280762,1653.975464,3023.092529,3078.843262,6428.7798,1863.182129,4441.268555,1342.86853,3059.23877,36335.922,802517.19,6350.8281,7344.2847,2660.095703,8584.332031,253003.31,27066.688,3373.205811,18943.078,13573.229,1207.731323,9341.7744,1225.962646,1732.678955,7633.0918,3607.729492,10622.915,1594.846436,3877.706055,12736.2373,709.2558594,1700.150269,8356.529297,7282.991699,1878.24939,2892.430664,3634.443359,17714.195,2332.640869,4358.77832,603090.75,15856.256,4449.492188,3334.872314,4279.765625,4876.820313,9183.4238,2046.310547,22234.795,1244.529663,51541.137,2036.279907,7096.9932,2377.302734,3299.234619,4085.924561,1944240.9,339569.56,31856.141,2322.654297,7272.1841,107200.46,15640.766,72354.008,10752.555,6578.5474,153101.75,23160.873,7637.8838,2660.132813,6813.2061,1865.356323,10307.333,9468.4854,3050.968018,126847.97,16690.502,6490.3408,9056.4062,71370.789,8557.7021,6778.9199,15350.775,4671.807129,2368.69165,7068.8589,1109.44751,7781.7861,4378.994629,4235.574707,4204.653809,3819.034912,2815.357178,3358.91626,30823.613,10284.758,3193.75708,5457.090332,3462.224121,2059.315918,2787.935791,1491.479126,37842.35156,14507.60352,2352.777344,2189.473389,6416.745605,7966.4712,2481.496338,2640.056152,2122.257568,2344.105225,3844.038574,2205.626221,10251.66406,7372.120117
97600.141,8960.8887,2091.071533,17991.625,4026.540771,2541.584717,1860.322021,8562.084,5496.0415,309468.56,2990.070801,14950.673,2235.986572,12016.392,6140.2593,10978.001,2605.986572,7512.0996,11175.769,8246.1934,2333.743896,32158.332,3459.565186,17090.271,30231.65,7153.6743,6054.915,2887.728027,4955.898438,92837.54688,332245.28,91769.578,1727.918701,23408.141,39329.527,2300.08252,5846.751,38145.07,4707.339355,2711.169922,7194.7549,4459.962891,48945.262,6755.48,3313.705322,2940.574951,14350.714,10806.903,707.4639893,2893.906006,12750.541,420.044342,102470.61,54969.125,13272.329,5276.7832,2013984,98345.844,28432.824,1433142,2400.809082,15727.332,8099.5952,5831.0132,6518.9604,8489.2812,7187.228,79882.516,4210.146484,5785.5312,59839.441,1772.128052,1654.755249,4403.975586,2819.754395,20398.436,46937.195,6226.2603,3503.613525,12005.887,1824.850464,79786.422,2097.966064,1840.124878,4634.554688,2452.354248,2520.351074,3038.380371,2146.950684,1606.251465,2880.939209,1014.736694,14042.726,2381.140869,4570.710938,2754.172852,3355.340332,10894.545,5850.7441,2818.989746,1885.729004,3257.047852,3298.113037,5645.542,1725.052124,4944.40625,1612.895142,3875.648438,36061.281,798207.19,5598.4414,6804.854,3225.838623,7553.287598,238295.39,24447.645,4119.916992,19926.801,12678.691,1200.97998,10958.415,1260.596924,1568.600952,7143.001,4228.672852,11896.776,2030.043335,3078.790771,11432.89844,980.8088379,2000.611816,9059.972656,6069.636719,1275.184692,3654.968506,4711.709961,16536.951,2753.974121,4104.471191,558884.69,17559.555,3469.749023,2725.362793,3566.020752,4169.402832,8473.1953,1742.004395,21937.135,1229.412842,50130.016,2060.530762,6133.1812,2606.281982,3319.210938,3023.022949,1895578.6,335350.84,31020.418,2125.146729,6175.498535,95881.062,14581.993,69643.391,10101.539,5937.1494,151233.2,22588.559,7396.9072,2610.337158,6523.7207,2106.541504,11398.521,9418.9795,3545.030029,113428.45,14336.098,6289.377,7686.1543,60469.586,8442.6797,6490.2515,12535.619,4335.445801,2435.727295,6151.7739,1510.926392,8164.6558,4313.750488,4378.976074,5221.0615,4757.349609,3301.097168,3635.983643,28761.484,10068.751,2202.301025,4455.738281,2711.034912,1797.381226,3179.258789,2389.584229,36237.32422,13923.75684,2195.258057,2746.898926,7717.4072,7777.7949,2977.181396,1834.433716,2333.030518,2478.470947,3298.899414,2019.150269,9787.024414,8060.3882
102217.29,10905.971,2101.552734,18680.295,3772.303223,3055.026367,1610.007202,9302.7139,6325.7373,307416.97,3341.830566,15333.924,2283.253906,11984.496,5966.2671,11341.954,2861.327881,7648.0322,12444.265,9249.8623,2647.207031,35069.902,2701.672607,19292.699,30280.395,6833.1895,6487.252,3284.102051,5711.63916,104293.1094,392573.09,109415.27,2374.751465,22736.375,41359.652,2570.830078,7028.8652,39354.238,6100.1313,2111.116211,6986.4912,3746.063965,50413.879,8283.8428,3829.715088,2815.551758,12874.784,13077.604,824.0952148,3187.922119,12190.074,672.949707,119148.49,53997.941,14677.99,4187.72168,2086002.5,105436.62,28691.834,1475043.5,3032.435791,16271.422,9158.5098,6804.0337,5879.3633,7563.4648,7167.5337,81916.555,4304.346191,5313.8369,60791.621,2490.064209,2195.925781,4531.248535,2294.116943,20268.209,43735.43,6543.8442,3688.592529,12750.299,1311.93103,82613.445,1726.293091,1251.758057,4920.377441,2051.168457,3251.861328,3348.812988,2757.51123,1812.869263,3929.198242,1269.74231,13234.543,3512.741943,5544.240234,2573.257568,3469.230957,10950.354,5287.168,2834.110596,1499.685303,3846.500732,3280.572021,6477.3965,2191.723633,5717.104,1785.135132,3870.11377,34024.785,804738.75,5918.7627,7418.3481,3746.993408,9146.31543,248927.45,25875.227,3394.323486,18272.379,13129.978,1366.457764,12055.082,1344.555054,1411.371704,7963.0229,4583.347168,10533.086,1943.484253,2996.779053,12281.30664,1445.06311,1910.78186,8600.057617,8260.041,1272.795654,3722.533936,4078.595703,16382.484,2535.497559,3915.753174,596630.44,17633.646,3795.02417,2322.658936,3140.472412,4473.371094,7866.938,2306.05835,22870,1668.322754,53632.918,1801.496094,6673.5503,2733.047607,3727.218506,3658.742432,2048463.2,346330.78,33695.742,1771.668457,6498.592773,107306.58,14916.87,72026.945,11153.831,6410.4351,157673.81,22479.516,7192.1226,1718.600586,6415.3823,1665.380981,9695.8184,8074.4795,3897.30127,115398.69,14258.504,5953.8657,7569.7749,59581.488,8527.1123,7177.0796,11770.271,4158.597656,2451.090576,6332.5605,1696.52063,8491.7773,4561.462402,3770.637695,5050.1733,4311.319824,3382.980713,3151.633789,31057.234,10308.997,3534.503174,4761.876953,4515.575684,2775.161377,3682.864502,2129.411621,34584.12891,12400.59668,1763.096924,2579.887695,8358.03125,7801.317383,3136.536377,2801.603027,2542.666992,2338.622314,3140.554932,2875.034424,11700.304,10108.268
99320.344,9311.6309,2375.49292,19171.564,3188.931641,2703.029053,2227.961426,10284.84,6223.1284,305876.41,3255.929443,14995.646,2963.55835,13753.129,6774.6514,11853.313,3187.503906,7387.3042,12029.027,8905.8555,2475.574463,39100.941,2521.01416,17966.111,31397.9,7349.9849,6342.0894,4095.963135,5450.224609,110976.05,386926.66,105798.73,1871.797607,23917.115,42771.535,2294.89502,7231.3022,39930.465,5109.4019,2136.25708,7695.8857,4555.763184,53247.488,7842.2686,3551.946777,3470.390625,12970.496,11282.08,776.446106,2785.800049,12342.913,1026.391724,117518.16,55948.785,16121.179,5705.3242,2015737.8,102622.37,29370.555,1441115.2,3109.542969,16323.612,8307.3877,6157.6592,5076.3901,7615.0317,6649.3481,69989.258,4136.096191,6397.7505,60259.254,2065.341309,2187.757324,4397.821777,3015.944336,22974.393,46378.738,6069.5718,3719.172363,12729.713,1919.624268,79433.773,1866.34668,927.1800537,5180.418,2090.399414,2671.436768,3126.901611,2951.008545,1980.318237,3954.411377,1308.749634,13395.132,3031.501953,5516.6221,2774.708252,3398.576172,10222.585,5842.5918,2847.383301,2423.328369,3314.830322,3230.945068,6309.5757,2127.256836,5761.9043,1284.074219,4488.49707,35011.574,790371.75,6262.3394,7697.314,3545.550049,9928.856445,239691.08,24112.438,2845.22998,17884.432,11709.814,1148.650391,11269.395,1923.353882,1927.585205,7825.2393,4265.871582,9738.4258,1843.150879,3169.302979,11570.46289,1353.407593,1883.016113,9680.352539,8295.3711,1402.244507,4284.340332,4193.139648,15486.889,2806.162354,4196.990723,587461.5,17647.166,5664.1523,2828.145752,3036.802246,4531.564941,9982.7646,1809.9646,21631.643,1634.063477,54654.734,2606.385742,6190.813,2652.450928,3336.877686,3433.056396,2013262.4,341798.97,36796.5,2116.165039,6616.6079,102058.82,14686.42,66112.047,10849.888,6623.6133,148459.06,20639.896,7926.0459,2102.142822,7130.8301,1701.639648,10881.202,9563.0986,2891.60498,111284.72,14976.024,5798.5874,6682.7241,65458.93,8701.7217,7882.0371,12787.027,4682.99707,2662.422852,6660.3916,1498.931152,8363.9766,5254.1338,3841.45459,4015.581543,4061.616943,3528.914551,3245.503906,30294.582,10002.056,3114.328613,4995.911133,2983.213623,2343.318359,2386.236572,2546.587402,36751.69922,12204.94043,2095.992188,2209.081787,8494.8965,8202.174805,3119.632813,2113.383789,2366.992676,2430.903564,3278.036621,2103.373291,11273.25,8108.438477
98574.289,11029.548,2022.910278,19954.137,3181.1604,2246.946533,1807.564331,9410.3125,6238.8491,313637.94,3726.589844,14418.442,2998.352295,13142.008,7207.5278,12096.484,2376.638428,6809.0659,11231.632,9207.0293,2807.929688,35928.027,3293.618652,17514.355,29573.51,7899.3223,7008.1567,3607.85498,7042.071777,103412.29,362203.25,97911.539,1875.094604,23935.906,42458.801,2183.666504,7326.5654,41605.469,5093.1021,2256.765625,6555.3291,4545.18457,51073.984,7960.5098,4105.969238,3372.249756,13537.273,11594.728,761.0446167,2282.792725,12126.029,732.8115234,130712.13,57005.945,14621.229,5299.978,1943963,101892.48,27729.83,1427284.4,2913.451172,15923.904,7959.291,6423.9795,6797.3076,9441.9287,7121.4756,72587.164,4604.42627,6132.1089,56370.312,2099.119873,1758.224854,4231.002441,2308.646484,21562.711,47734.359,5880.1226,4025.77417,11957.825,2050.898438,82386.367,2145.618652,601.9755859,6273.9839,2063.219482,2719.826904,4270.256348,2456.957764,2366.093994,3537.90918,1371.813965,14825.103,3006.829834,5312.317383,2889.22998,3900.788818,10775.284,5387.6729,2382.105469,2685.875977,3713.416504,3444.040283,6023.374,1908.184448,4717.880859,1204.475098,3343.327148,33587.398,788543,7039.9287,7938.7207,3289.740723,8605.256836,230057.73,21319.857,4164.935059,16925.531,12674.996,1288.503296,10412.938,1298.016846,1668.617676,7434.3018,4694.419922,10943.425,1715.408081,3768.914551,11704.0166,1664.340332,1486.005005,8538.494141,5691.866211,1780.170288,2817.16748,3911.840088,17077.332,1993.426392,4740.005371,562431.5,19604.811,4373.933105,2653.622559,2305.650391,4180.827637,9939.459,2814.624023,20007.812,1234.429199,51549.277,2511.413574,6540.2871,2593.247803,4606.619629,3815.965332,1974570.6,349025.09,34504.941,2508.24585,8267.2197,99043.422,16109.775,68412.32,10324.894,6757.9287,146855.2,20435.359,7271.2695,1591.608398,6265.7808,3014.92627,10350.898,9523.333,3901.771484,119814.3,14680.85,5772.9751,7928.2661,63151.227,8324.4961,6368.3364,11474.272,4557.368164,2892.219482,6351.5933,930.3213501,7324.1768,5413.9941,4059.365967,3409.060059,3860.687988,2870.113037,3695.729492,28469.49,10425.441,2984.9646,6547.255371,2732.817139,2246.962891,2687.024414,2446.978271,37550.83594,13826.6748,1691.807617,2000.173462,7300.708008,6019.151367,2561.267334,3010.365479,2049.664307,2175.62207,2754.493164,2473.32666,8894.697266,8218.7188
95389.383,7500.5757,2554.570313,18582.219,3236.096191,2343.18457,2081.031006,9234.376,5976.0464,298558.16,3326.260986,15670.844,2731.030518,12372.435,6285.8135,10628.069,1836.917236,5819.3638,11056.356,9045.5889,2646.938232,31989.012,3001.286865,18383.137,27317.922,6956.9004,6246.0723,2945.875,6115.284668,85610.80469,330981.56,87786.922,1744.157715,20747.404,41661.273,2603.30249,8919.1768,40099.281,4196.899902,2410.397217,7585.7827,3534.289551,52807.594,8806.2432,3572.343506,3309.526855,12824.85,11481.9,1204.011108,2735.677246,13008.315,905.0546875,128992.93,53607.133,14816.809,5390.6367,1868557.1,96174.711,26300.162,1393626.2,3284.871582,14749.83,6732.4331,7172.8643,5249.2075,9392.9961,6866.9961,73506.883,4306.530273,6841.6616,59257.266,2175.452148,1795.650757,5628.9683,2988.810791,23065.668,49985.93,6984.0952,3901.085205,12150.49,2059.849609,80380.469,1739.394531,1515.948608,4780.980469,2227.987549,3255.804688,4161.489746,1742.625488,2251.014648,3904.875244,1086.180664,13367.991,3099.393311,4058.00415,1905.115234,3456.214844,10762.626,5676.3677,2965.167236,2541.447998,4337.088379,3766.878418,5578.4346,2262.440918,4819.178711,935.809082,3235.456055,32851.434,789658.06,6632.562,7773.4102,3316.62915,9999.352539,220948.56,21706.564,4502.082031,17510.295,11153.87,1117.210327,9286.5039,1617.742188,2502.302734,7667.6465,3688.388916,9041.6748,1725.163696,3960.175293,11414.94434,1087.280273,1465.086914,7166.349121,6096.436,1545.149536,3879.734863,4386.21582,14135.974,2602.314453,4796.603027,530494.12,18262.709,4082.779541,2765.608398,2481.867188,4049.346436,7518.6968,1931.783813,21343.213,1503.743408,51787.453,2456.027832,6304.4619,2327.189697,3535.306641,3618.899658,1899755.2,322568.22,33784.934,2737.28833,5789.154785,96897.578,14283.217,64744.438,9194.209,6677.3452,147974.28,20661.457,7521.8716,1828.690918,6162.9507,2065.471436,9760.9961,9464.2627,3522.962158,112595.64,15118.146,5721.8423,7917.2803,61187.422,8472.1904,6809.7983,12351.691,4453.56543,2521.034912,5439.3159,1289.736084,8147.7607,5303.0005,3544.753662,4040.804688,4566.960449,3293.376953,2988.634766,28672.742,10475.517,2803.900635,4358.553711,2901.858643,2055.411377,3067.993164,2477.708252,36018.66406,12401.56348,2010.344116,2631.553467,7249.270508,6961.147949,2562.473633,2334.340576,2075.875732,1573.934692,3131.88623,2872.827637,8806.894531,7307.9932
105926.92,9131.6279,2179.174561,16169.714,3399.561768,2285.891602,1755.905273,8628.5146,6668.5093,305926.69,3665.110107,12673.047,2140.497559,15051.099,7239.6909,10294.951,3404.584473,6851.1343,12135.489,8955.7148,3370.824463,36247.348,2143.106445,19016.309,29651.332,9694.6221,5406.7451,2881.031982,7116.800293,106303.3359,393155.06,107808.66,1379.024292,22862.391,43279.883,2338.107422,9541.4062,45350.918,4933.547852,2503.095947,6865.7842,3613.887207,54030.359,8269.6055,4183.942871,2959.329346,13705.976,12236.461,663.8115845,3405.639404,11834.135,1400.233521,136796.98,54807.645,16193.507,5477.5776,1946291.2,100806.11,27172.357,1443073.4,2659.306396,16203.975,8467.8018,6565.3521,6132.0381,8847.1562,6487.5381,78099.07,4533.10498,7065.0073,57845.891,2844.43042,2080.939453,4539.201172,1934.197266,21574.971,51299.234,5444.4395,3241.716309,11755.516,1421.979492,79390.875,2474.219482,1498.6604,4990.747559,2537.259277,2546.036621,3546.231201,2592.575928,1978.079834,3916.424316,1328.278442,13964.842,3268.796875,5430.721191,3146.705078,3575.849609,12100.254,5561.7559,2878.078125,2460.240967,3906.786621,3683.051758,6165.7358,2047.706299,5402.2637,1161.611206,3573.093018,34339.105,797571.94,8553.3359,6251.2026,3663.770508,11409.07031,236696.31,24634.957,4249.225098,17718.877,11896.113,1536.021851,8842.6768,1931.902466,2110.041992,7710.8169,4578.270508,10167.985,2163.451416,3818.448975,12922.75391,1167.418457,2427.945557,7745.138184,7068.111816,1390.854858,2996.986572,4363.358398,18092.844,3219.158691,4380.820801,572888.31,18003.078,3042.932861,3558.173828,3023.54248,4946.457031,7447.3169,2085.375,20245.699,1268.227783,52097.621,3271.208008,6452.7827,2395.656006,2828.336182,4060.859131,2038437,351827.22,33444.914,2717.335205,8321.0459,101025.18,15909.255,70232.484,11016.021,6024.7505,144160.41,21080.449,7250.6006,1650.883667,5724.541,1749.491577,11182.479,8559.5215,3988.193848,111352.28,14188.382,5922.8589,6712.3389,58847.516,7958.3525,6676.9668,11530.782,3537.079834,2055.944092,5461.6904,1133.722046,7012.5112,5912.6392,4510.745605,4873.338867,4721.818359,3661.217773,2663.859863,28721.398,9051.9912,2778.691162,5937.619629,3974.14917,1676.022461,3004.854248,1406.989624,36228.20703,13075.69141,2008.724243,2346.064697,8862.8125,6704.654785,2600.547363,2258.453369,2855.574707,2560.931396,2616.544678,2427.543213,9666.166,7938.8789
108347.89,10471.864,2006.519165,19987.623,3128.409912,2140.661865,2206.366943,8754.9033,7044.8667,302424.38,3117.828125,13218.414,2777.675049,12572.871,6323.6274,10220.816,2275.002197,7060.2344,13043.587,9139.9961,2088.640625,35396.273,2252.597656,17075.025,27525.275,7468.7583,5497.0742,2944.806396,7788.093262,102813.4297,371796.06,102461.77,1867.639038,23901.699,41731.926,3721.05249,8202.6855,44074.434,3825.374268,3416.027344,5983.8296,4392.421875,48051.18,7465.3608,3972.287598,3547.839844,13196.472,10912.186,814.0437012,3245.758789,12066.738,861.4595947,145030.92,53946.184,14012.838,5643.0151,1863577.6,96455.35938,26223.529,1433631.2,3024.418457,15911.39,7022.17334,6931.7607,5423.9731,8016.6821,5489.5098,74676.086,4184.331055,7029.8608,57670.367,2412.727783,2437.443604,4212.939941,2134.295898,20491.918,45181.16,5683.9497,3915.756348,12031.055,1850.411255,80141.43,1996.526978,978.8753052,4621.565918,2820.571045,2003.500977,4330.586914,2686.124268,2415.216309,2685.66626,1168.421997,14779.709,2968.481201,4861.297852,3347.980469,4118.581055,9969.6885,5976.1821,2805.727783,2757.86084,4182.921875,3467.654297,5289.6597,2396.601563,5007.4253,1270.333618,2544.224854,31806.26,776492.44,6156.8525,6822.0322,3348.910645,10659.36621,228875.84,24135.041,3256.119629,17461.641,10887.038,1477.917847,7622.1069,1694.040771,2188.828857,7994.7666,3230.561768,11189.318,1950.48584,3198.351563,11064.11914,1736.911011,1330.091064,9936.328125,7066.440918,1617.900146,3183.688477,4406.326172,15657.547,3122.039795,4199.437012,559924.25,17286.809,3955.37793,2557.927734,3248.996582,4752.194824,9171.4111,2083.031982,19358.922,1417.212158,49929.965,3930.836182,6975.4663,2519.292236,3984.496094,3155.189209,2002250.8,339857.03,33922.656,3098.722168,7476.3174,96778.156,15325.036,65449.48,10259.905,5904.98,145541.36,21700.049,8719.377,2012.846313,7052.0225,2557.187988,10892.876,8134.4585,4113.989258,113508.26,15185.511,6133.4136,7630.1968,61553.605,8644.8311,6682.9316,10660.822,4028.134277,2838.114502,6805.23,985.3826904,7528.7935,5166.552734,4477.632324,4278.96875,4715.661621,3820.904785,2764.600342,30603.07,11081.232,3806.199219,5183.209473,3532.633057,2914.287109,3145.263184,2244.21582,33045.20313,11181.30566,2270.7229,2612.406006,8990.4834,7559.566406,2621.249512,2463.419189,3225.124756,2067.974365,3920.096924,2724.621582,12157.112,7353.046387
